Word,Frequency,Rank
papas,1,7682
up--one,1,7683
niece's,1,7684
undecided,1,7685
lessons,1,7686
broth,1,7687
collected!--and,1,7688
different--which,1,7689
blamed,1,7690
astonishment.--that,1,7691
departed,1,7692
evening.--do,1,7693
actions,1,7694
obtaining,1,7695
taylor--nor,1,7696
attractions,1,7697
appear!--i,1,7698
noticed,1,7699
wedding-present.--so,1,7700
ungallant,1,7701
dust,1,7702
pleased!--she,1,7703
landed,1,7704
perhaps.--do,1,7705
recourse,1,7706
suspension,1,7707
elbow,1,7708
horror-struck,1,7709
correct.--i,1,7710
contrasted,1,7711
falls,1,7712
greatness,1,7713
oppressed,1,7714
ceremonies,1,7715
own--that,1,7716
for--enough,1,7717
provocation,1,7718
habitual,1,7719
her--shall,1,7720
vicarage.--there,1,7721
knightley.'--you,1,7722
prevalence,1,7723
grievous,1,7724
vainly,1,7725
cheerless,1,7726
at--and,1,7727
you--and,1,7728
emma--differing,1,7729
oddities,1,7730
28th,1,7731
cavil,1,7732
quietness,1,7733
impose,1,7734
well-judging,1,7735
york,1,7736
eats,1,7737
officer,1,7738
widower-father,1,7739
"information?""--""at",1,7740
dish,1,7741
childhood,1,7742
gratification,1,7743
before.--in,1,7744
satisfied--unaccountable,1,7745
lavished,1,7746
soften,1,7747
astonishing!--she,1,7748
compliments.--her,1,7749
follies--her,1,7750
"own.--""very",1,7751
formation,1,7752
unkind,1,7753
moral,1,7754
nothing;--not,1,7755
enjoyed--but,1,7756
specimen,1,7757
rescue.--the,1,7758
tray,1,7759
eye--a,1,7760
seats--but,1,7761
lost.--but,1,7762
obliging!--for,1,7763
passed.--emma,1,7764
forebodings,1,7765
regulated,1,7766
nod,1,7767
too--(speaking,1,7768
drain,1,7769
tricks!--i,1,7770
"isabella,""--exclaimed",1,7771
defend,1,7772
day--about,1,7773
clear-sighted,1,7774
talkativeness--amused,1,7775
chatted,1,7776
ingratiating,1,7777
articulate,1,7778
cheerlessness,1,7779
arm.--mr,1,7780
of--mr,1,7781
sake--i,1,7782
listeners,1,7783
final,1,7784
no;--every,1,7785
awkwardnesses,1,7786
desultory,1,7787
knife,1,7788
stockings,1,7789
doat,1,7790
ostler's,1,7791
nobody's,1,7792
entitle,1,7793
office-door,1,7794
accrue,1,7795
kindness.--it,1,7796
wind-up,1,7797
repeat,1,7798
languid,1,7799
scissors,1,7800
joyfully,1,7801
correspond,1,7802
sea--a,1,7803
it?--why,1,7804
already.--but,1,7805
sullenness,1,7806
might.--you,1,7807
puff,1,7808
engaged;--nay,1,7809
beheld,1,7810
reappearance,1,7811
solicitation,1,7812
easter--and,1,7813
uttered,1,7814
her--be,1,7815
neighbours.--my,1,7816
cellery,1,7817
undoubted,1,7818
fidgeting,1,7819
dialogues,1,7820
indeed!--miss,1,7821
freak,1,7822
consistently,1,7823
combated,1,7824
collation,1,7825
such--and,1,7826
flesh--but,1,7827
vain--by,1,7828
caresses,1,7829
clerks,1,7830
indeed--_we,1,7831
preclude,1,7832
of--and,1,7833
verses--`to,1,7834
occasion--to,1,7835
emma.--offended,1,7836
gone.--but,1,7837
lucky?--for,1,7838
dinner-time,1,7839
yes!--that,1,7840
stirred,1,7841
irksomeness,1,7842
hold--and,1,7843
indeed!--she,1,7844
ago!--emma,1,7845
purposes,1,7846
expedient,1,7847
washed,1,7848
graham's,1,7849
portfolio,1,7850
least.--poor,1,7851
leniently,1,7852
harriet.--they,1,7853
privation,1,7854
rides,1,7855
stimulative,1,7856
braithwaites,1,7857
fenced,1,7858
evening!--well,1,7859
here!--not,1,7860
admirably,1,7861
superintend,1,7862
duly,1,7863
beavers,1,7864
portioning,1,7865
cautiously,1,7866
beau,1,7867
trembled,1,7868
express--i,1,7869
half-way,1,7870
"dancing,--not",1,7871
indeed!--such,1,7872
pales,1,7873
making-up,1,7874
unvarying,1,7875
harriet's;--and,1,7876
enquired,1,7877
delightfully!--he,1,7878
collectedly,1,7879
chimney,1,7880
rice,1,7881
well;--if,1,7882
done--one,1,7883
attached--and,1,7884
mind!--but,1,7885
chilblains,1,7886
behaviour.--hush!--you,1,7887
"all,--he",1,7888
souls,1,7889
allay,1,7890
fond;--and,1,7891
vex,1,7892
late;--and,1,7893
encouragement!--sir,1,7894
urbanity,1,7895
leaves,1,7896
conveyance,1,7897
picture!--but,1,7898
gains,1,7899
exceeding,1,7900
disordered,1,7901
inexperience,1,7902
me--(do,1,7903
absurdities,1,7904
sir?--bless,1,7905
longer--but,1,7906
bearer,1,7907
unostentatious,1,7908
war,1,7909
morning--i,1,7910
wholesomeness,1,7911
marry;--i,1,7912
to.--my,1,7913
detestable,1,7914
descried,1,7915
hazards,1,7916
all.--i,1,7917
them.--she,1,7918
short--merely,1,7919
sun--tired,1,7920
"assurances,--and",1,7921
respective,1,7922
other.--the,1,7923
facts,1,7924
attaching,1,7925
finale,1,7926
gesture,1,7927
elect,1,7928
yes!--there,1,7929
interesting.--in,1,7930
hearted,1,7931
him--i,1,7932
oysters,1,7933
obliging.--frank,1,7934
flirted,1,7935
gang,1,7936
invalids,1,7937
mind;--but,1,7938
her.--if,1,7939
quadrille,1,7940
sting,1,7941
time.--but--(in,1,7942
contemplate,1,7943
it.--nobody,1,7944
harry,1,7945
foreboded,1,7946
maps,1,7947
time?--do,1,7948
muffin,1,7949
contrivance,1,7950
pocket-book,1,7951
resulted,1,7952
protecting,1,7953
predominated,1,7954
ball--the,1,7955
admirable!--excellently,1,7956
unanswerable,1,7957
mis-judging,1,7958
shan't,1,7959
"handwriting""--emma",1,7960
day--but,1,7961
harsh,1,7962
arrow,1,7963
her;--but,1,7964
an't,1,7965
ceasing,1,7966
decree,1,7967
appreciating,1,7968
workbasket,1,7969
filling,1,7970
self-examination,1,7971
obtrude--but,1,7972
"observation.--""his",1,7973
him.--she,1,7974
merchant,1,7975
accosted,1,7976
overrated,1,7977
effecting,1,7978
accord,1,7979
sluggish,1,7980
slices,1,7981
periods,1,7982
her--i,1,7983
morning?--do,1,7984
"moment--""or",1,7985
good-temper,1,7986
lead.--i,1,7987
myself--but,1,7988
disputable,1,7989
reflecting,1,7990
herself--but,1,7991
conveying,1,7992
appreciate,1,7993
him.--`upon,1,7994
of.--oh,1,7995
do--small,1,7996
tupman,1,7997
penetrate,1,7998
aladdin's,1,7999
impartially,1,8000
scornful,1,8001
is;--i,1,8002
7th,1,8003
crosses,1,8004
contemplation--as,1,8005
thanks--`there,1,8006
despaired,1,8007
fish,1,8008
resolutions,1,8009
cautiousness,1,8010
knightley!--i,1,8011
survive,1,8012
him!--assured,1,8013
butcher's,1,8014
velocity,1,8015
when?--let,1,8016
horrid,1,8017
wretchedest,1,8018
obtained--which,1,8019
23rd,1,8020
quarter;--of,1,8021
improvement--a,1,8022
pupil,1,8023
conversations,1,8024
badly,1,8025
tempered,1,8026
kingdoms,1,8027
completion,1,8028
twisted,1,8029
baking,1,8030
no--pray,1,8031
usher,1,8032
serenity,1,8033
deedily,1,8034
ride.--could,1,8035
odd!--but,1,8036
facing,1,8037
artlessness,1,8038
carte-blanche.--i,1,8039
slumbering,1,8040
long--was,1,8041
leather,1,8042
yes--a,1,8043
do?--we,1,8044
occasion--or,1,8045
devil,1,8046
"convincing.--""if",1,8047
coughing,1,8048
recollect.--mr,1,8049
way;--and,1,8050
irritate,1,8051
ah!--well--to,1,8052
shame--and,1,8053
evasions,1,8054
trees,1,8055
humility,1,8056
faints,1,8057
invites,1,8058
matting--my,1,8059
you.--always,1,8060
miles--nay,1,8061
professedly,1,8062
own!--but,1,8063
diverting,1,8064
marriages,1,8065
hay,1,8066
enmity,1,8067
haunted,1,8068
incomplete,1,8069
unadorned,1,8070
account--we,1,8071
engrosses,1,8072
evening--now,1,8073
brown's--smiles,1,8074
ahead,1,8075
rave,1,8076
sauntering,1,8077
in--observing,1,8078
inferiorities,1,8079
memorandums,1,8080
tone--what,1,8081
declaration--made,1,8082
venice,1,8083
offended--he,1,8084
did--to,1,8085
would--for,1,8086
blunt,1,8087
miniatures,1,8088
career,1,8089
be?--very,1,8090
unpermitted,1,8091
prince,1,8092
drunkenness,1,8093
advantageous,1,8094
hearty,1,8095
holyhead,1,8096
fright,1,8097
jumble,1,8098
regulate,1,8099
looks!--i,1,8100
hatred,1,8101
helping,1,8102
praises,1,8103
time--never,1,8104
inclining,1,8105
unfeigned,1,8106
sorry;--to,1,8107
uninterrupted,1,8108
penknife,1,8109
drops,1,8110
interested--but,1,8111
whirling,1,8112
freaks,1,8113
bone,1,8114
quarrelsome,1,8115
homewards,1,8116
blot,1,8117
goodnatured,1,8118
knightley!--there,1,8119
hearts,1,8120
honour!--why,1,8121
weaker,1,8122
least--except,1,8123
determining,1,8124
smiles--mr,1,8125
fare,1,8126
subordination,1,8127
him--nay,1,8128
orphan,1,8129
partners,1,8130
childhood--and,1,8131
airy!--mr,1,8132
incongruous--or,1,8133
times--but,1,8134
novitiate,1,8135
band,1,8136
moment:--after,1,8137
neatly,1,8138
"of--""yes",1,8139
quicksighted,1,8140
associations,1,8141
amazing!--i,1,8142
beet-root,1,8143
happy;--from,1,8144
man--but,1,8145
inflicting,1,8146
knightley!--can,1,8147
deserve.--he,1,8148
dancers,1,8149
amendment,1,8150
returned;--but,1,8151
tolerated,1,8152
where--may,1,8153
morrow's,1,8154
mortify,1,8155
interrupting,1,8156
music--passionately,1,8157
relapse,1,8158
dispelled,1,8159
darting,1,8160
does.--fine,1,8161
himself--he,1,8162
committed.--your,1,8163
life--and,1,8164
respectfully,1,8165
table.--mrs,1,8166
hasten,1,8167
treasuring,1,8168
agricultural,1,8169
inconveniently,1,8170
friend--give,1,8171
enchanted,1,8172
footsteps,1,8173
moment.--how,1,8174
hardy,1,8175
commended,1,8176
distrusted,1,8177
caroline.--such,1,8178
profusion,1,8179
abundant,1,8180
"handsome?""--""she",1,8181
rumination,1,8182
abbots,1,8183
snows,1,8184
"to.--""was",1,8185
pleasant--and,1,8186
indulgent,1,8187
service--and,1,8188
idea.--did,1,8189
"this,--a",1,8190
ballroom's,1,8191
sensible--much,1,8192
honours,1,8193
eye.--immediately,1,8194
indeed!--oh,1,8195
prevalent,1,8196
before--and,1,8197
persuasively,1,8198
contend,1,8199
threadbare,1,8200
pained,1,8201
her--not,1,8202
counties,1,8203
songs,1,8204
fortnight's,1,8205
overpowering,1,8206
annoyance,1,8207
lawfully,1,8208
interpret,1,8209
strangers,1,8210
puzzles,1,8211
woman!--but,1,8212
expiration,1,8213
stake,1,8214
recovery,1,8215
instrument--though,1,8216
successively,1,8217
eye--and,1,8218
harbour,1,8219
unmixed,1,8220
go.--why,1,8221
it--(mrs,1,8222
fruitless,1,8223
preference--and,1,8224
propensity,1,8225
repaid,1,8226
here.--yes,1,8227
all!--and,1,8228
wounding,1,8229
lonely,1,8230
change?--it,1,8231
concert,1,8232
over--and,1,8233
answer!--nothing,1,8234
gardeners,1,8235
carries,1,8236
easter,1,8237
square;--and,1,8238
buyings,1,8239
night--if,1,8240
bond,1,8241
dreamt,1,8242
congratulated--ready,1,8243
sweet-cake,1,8244
be.--to,1,8245
finesse--how,1,8246
sour,1,8247
quicker,1,8248
heart--and,1,8249
angles,1,8250
do?--quite,1,8251
shedding,1,8252
rude--but,1,8253
honourably,1,8254
elegance;--ease,1,8255
failures,1,8256
manoeuvring,1,8257
door!--oh,1,8258
sir?--did,1,8259
soup,1,8260
commonest,1,8261
"hawkins,--i",1,8262
know.--one,1,8263
inspection,1,8264
legal,1,8265
al-fresco,1,8266
houseroom,1,8267
propriety.--the,1,8268
world!--could,1,8269
intellect,1,8270
three-and-twenty!--is,1,8271
fortune--(again,1,8272
worship,1,8273
hired,1,8274
approach--new,1,8275
eats--so,1,8276
smith!--miss,1,8277
your's,1,8278
possible--i,1,8279
up--her,1,8280
plentiful,1,8281
exchange,1,8282
carriage.--it,1,8283
intentionally,1,8284
brunt,1,8285
know--if,1,8286
else.--there,1,8287
privileges,1,8288
sir.--we,1,8289
headed,1,8290
accuse,1,8291
solicitously,1,8292
attacking,1,8293
teaching,1,8294
mine--and,1,8295
imagines,1,8296
"story,--of",1,8297
largest,1,8298
equals,1,8299
widely,1,8300
prodigies,1,8301
consciousness.--miss,1,8302
solicitude--sincerely,1,8303
strenuously,1,8304
unknown.--i,1,8305
know--no,1,8306
shakespeare,1,8307
depart,1,8308
pillars,1,8309
mend,1,8310
bad.--the,1,8311
saffron,1,8312
vent,1,8313
epithets,1,8314
nourishing,1,8315
christened,1,8316
unintelligible,1,8317
decisively,1,8318
enduring,1,8319
worldly,1,8320
deafness,1,8321
hundreds,1,8322
relenting,1,8323
dances.--emma,1,8324
movements,1,8325
man!--thought,1,8326
doleful,1,8327
forty-eight,1,8328
quieter,1,8329
strange!--after,1,8330
crushed,1,8331
doatingly,1,8332
issued,1,8333
mercantile,1,8334
phrase?--your,1,8335
grove--and,1,8336
endeared,1,8337
use!--nobody,1,8338
you?--here,1,8339
feminine,1,8340
lowly,1,8341
tunbridge-ware,1,8342
more;--and,1,8343
cattle,1,8344
congratulation.--i,1,8345
mind!--look,1,8346
protestation,1,8347
day;--but,1,8348
intimation,1,8349
evinced,1,8350
command?--yes,1,8351
dexterity,1,8352
exchanged,1,8353
garrick's,1,8354
you.--this,1,8355
is--so,1,8356
affirm,1,8357
magistrate,1,8358
broadly--she,1,8359
wife--it,1,8360
self-contentment,1,8361
indecision,1,8362
conversation--interrupted,1,8363
concern--something,1,8364
lieu,1,8365
notice--it,1,8366
dashing,1,8367
diligence,1,8368
health--and,1,8369
reproaches,1,8370
to-morrow;--you,1,8371
choice--handsome,1,8372
twenty-one,1,8373
puddle,1,8374
applicants.'--bad,1,8375
variations,1,8376
refreshing--only,1,8377
mediocre,1,8378
vanities.--no,1,8379
own--but,1,8380
minister,1,8381
drawers,1,8382
safely?--and,1,8383
softly,1,8384
ditch,1,8385
gratifications,1,8386
comprised,1,8387
richest,1,8388
penitence,1,8389
say?--just,1,8390
"place.--""and",1,8391
grey,1,8392
forgiving,1,8393
rendering,1,8394
emphasis,1,8395
shrunk,1,8396
demerits,1,8397
steeper,1,8398
her?--you,1,8399
twenty-five,1,8400
wet.--we,1,8401
salted,1,8402
entrapped,1,8403
to--every,1,8404
windows!--but,1,8405
backgammon.--tea,1,8406
broiling,1,8407
enquiring,1,8408
unfolded,1,8409
account--she,1,8410
fairfax?--i,1,8411
half-glass,1,8412
him!--should,1,8413
other!--stop,1,8414
dishes,1,8415
skilful,1,8416
vigorous,1,8417
moment--_his,1,8418
impartiality,1,8419
him--had,1,8420
believe--excuse,1,8421
bath?--indeed,1,8422
drunk,1,8423
flying,1,8424
"beaufet--""mrs",1,8425
capacities,1,8426
stoutly,1,8427
sequel,1,8428
oh!--you,1,8429
"head.--""ah",1,8430
wept,1,8431
entirely!--she,1,8432
langham,1,8433
rationality,1,8434
attainable,1,8435
morning?--no,1,8436
retentive,1,8437
no;--and,1,8438
colours,1,8439
difference--which,1,8440
route,1,8441
hop,1,8442
manchester-street--was,1,8443
different--no,1,8444
deadening,1,8445
carriage?--who,1,8446
bride--i,1,8447
here's,1,8448
it;--afterwards,1,8449
admitted--she,1,8450
his!--within,1,8451
obscurity--and,1,8452
introduces,1,8453
seduced,1,8454
shrubbery.--there,1,8455
isabella;--which,1,8456
forbade,1,8457
warmth--but,1,8458
bateses--i,1,8459
steadier,1,8460
regiment,1,8461
combined,1,8462
insufficient,1,8463
blossom,1,8464
concern.--the,1,8465
it.--there,1,8466
transcribing,1,8467
yorkshire;--that,1,8468
elton!--`jane,1,8469
stormy,1,8470
needlessly,1,8471
mitchell's,1,8472
indistinctness,1,8473
fairy)--containing,1,8474
nothing--and,1,8475
carrot,1,8476
me--never,1,8477
here--for,1,8478
erection,1,8479
clung,1,8480
unchanged,1,8481
gone--and,1,8482
delighted!--for,1,8483
away--he,1,8484
threaten,1,8485
vouch,1,8486
grammatical,1,8487
tea--the,1,8488
secresy?--the,1,8489
sir--i,1,8490
play;--yes,1,8491
dispositions,1,8492
carriage--we,1,8493
clever!--could,1,8494
bake,1,8495
desperate.--she,1,8496
accompaniment,1,8497
nodded,1,8498
allies,1,8499
thing?--mr,1,8500
large-sized,1,8501
insinuate,1,8502
conversation--and,1,8503
laughing.--she,1,8504
indelicacy,1,8505
himself.--harriet,1,8506
eye--of,1,8507
drifting,1,8508
yes--what,1,8509
harriet--(there,1,8510
overcoming,1,8511
tenderly,1,8512
commend,1,8513
wife--for,1,8514
precision,1,8515
ill--that,1,8516
wish.--she,1,8517
depending,1,8518
crowd--a,1,8519
lime-walk,1,8520
lingering,1,8521
undaunted,1,8522
stories,1,8523
thereabouts,1,8524
penetrated,1,8525
befriend,1,8526
it--though,1,8527
emma--cannot,1,8528
eligibly,1,8529
farm!--_you,1,8530
distaste,1,8531
explored,1,8532
dated,1,8533
another.--it,1,8534
never!--bless,1,8535
will--and,1,8536
so.--whether,1,8537
begin.--she,1,8538
it!--it,1,8539
dorking,1,8540
timid,1,8541
flight,1,8542
jeffereys--clara,1,8543
gate,1,8544
her!--it,1,8545
bitterness,1,8546
cooling,1,8547
street--happy,1,8548
grand-mama,1,8549
exclude,1,8550
her--he,1,8551
baronne,1,8552
under!--the,1,8553
churchill--must,1,8554
herself.--the,1,8555
keenly,1,8556
apartments,1,8557
divested,1,8558
cabbage-beds,1,8559
them--the,1,8560
"replied.--""don't",1,8561
weakened,1,8562
do--i,1,8563
say;--when,1,8564
him.--william,1,8565
men's,1,8566
hartfield!--no,1,8567
shaded,1,8568
company!--what,1,8569
closer,1,8570
frank.--go,1,8571
profitable,1,8572
astonish,1,8573
him.--you,1,8574
"jane,--there",1,8575
shop--or,1,8576
fixing,1,8577
together--frank,1,8578
me!--i,1,8579
better.--now,1,8580
re-urged--she,1,8581
scoundrel,1,8582
storeroom,1,8583
hartfield--but,1,8584
nods,1,8585
pour,1,8586
"it.""--but",1,8587
proportionate,1,8588
possible--but,1,8589
pocket!--one,1,8590
insulting,1,8591
paradings,1,8592
shy,1,8593
first;--but,1,8594
once.--much,1,8595
inadmissibility,1,8596
you--a,1,8597
expressed--almost,1,8598
me.--yes,1,8599
intently--in,1,8600
wife;--and,1,8601
hopeless.--a,1,8602
featured,1,8603
interposed,1,8604
forwarding,1,8605
transported,1,8606
repulsed,1,8607
harriet's--more,1,8608
alphabetically,1,8609
tedious,1,8610
disguised,1,8611
trouble.--whenever,1,8612
follows,1,8613
adding,1,8614
health--his,1,8615
butler's,1,8616
woodhouse.--i,1,8617
her--quickness,1,8618
saunders,1,8619
endanger,1,8620
invention.--there,1,8621
sixpence,1,8622
testifies,1,8623
captivated,1,8624
deathbed,1,8625
absent!--she,1,8626
stipulation,1,8627
fogs,1,8628
morality,1,8629
flowers,1,8630
standers-by,1,8631
ends,1,8632
imaginist,1,8633
pervert,1,8634
distressed--did,1,8635
unison,1,8636
something--offices,1,8637
vocal,1,8638
involved.--i,1,8639
surprize--a,1,8640
herself.--in,1,8641
vouchsafed,1,8642
"herself.--""you",1,8643
cloak,1,8644
resignation,1,8645
near--and,1,8646
it?--where,1,8647
scenes,1,8648
her;--_she,1,8649
neighbourhood:--lives,1,8650
entree,1,8651
her;--william,1,8652
harshly,1,8653
you.--if,1,8654
successless,1,8655
expected--she,1,8656
exploring!--these,1,8657
hypocrisy,1,8658
scalloped,1,8659
bangs,1,8660
discovering,1,8661
literally,1,8662
inducements,1,8663
either--when,1,8664
figured,1,8665
comfort--and,1,8666
loth,1,8667
gradations,1,8668
limes,1,8669
enclosed,1,8670
smooth.--she,1,8671
kindness--and,1,8672
note--no,1,8673
inspire,1,8674
accents,1,8675
characteristic,1,8676
word.--more,1,8677
shrubbery--in,1,8678
act.--it,1,8679
"came--""very",1,8680
fight,1,8681
coachmen,1,8682
"obliged""--but",1,8683
inflamed,1,8684
mildness,1,8685
day:--but,1,8686
felling,1,8687
"deceit,--espionage",1,8688
experienced,1,8689
kindness--the,1,8690
confidant,1,8691
absent--but,1,8692
sound--for,1,8693
money--he,1,8694
satin,1,8695
children--a,1,8696
importation,1,8697
confers,1,8698
head)--the,1,8699
larkins's,1,8700
hurting,1,8701
matched,1,8702
sacred,1,8703
refrained,1,8704
insult,1,8705
no--none,1,8706
take--and,1,8707
anecdote,1,8708
enviable,1,8709
afterwards--as,1,8710
contemptuous,1,8711
observable,1,8712
talk--but,1,8713
spencer,1,8714
companionably,1,8715
harriet.--it,1,8716
corn,1,8717
suffering;--she,1,8718
blooming,1,8719
untouched,1,8720
resident,1,8721
summoned,1,8722
"pencil,--the",1,8723
fondling,1,8724
ruin,1,8725
hunting,1,8726
officiating,1,8727
nobody.--very,1,8728
doom,1,8729
man.--but,1,8730
altogether--oh,1,8731
woodhouse--how,1,8732
west,1,8733
able--have,1,8734
calculation,1,8735
odd!--i,1,8736
"smile--""much",1,8737
regrets--to,1,8738
wandering,1,8739
sample,1,8740
time--but,1,8741
"alone!""--seemed",1,8742
hence--to,1,8743
sore-throat!--i,1,8744
you--forgive,1,8745
extravagant,1,8746
said.--her,1,8747
smilingly,1,8748
object--if,1,8749
line--nothing,1,8750
where;--in,1,8751
encountered,1,8752
swiftly,1,8753
refreshments,1,8754
wound.--your,1,8755
quite--i,1,8756
abundantly--but,1,8757
compunction,1,8758
due--or,1,8759
robe,1,8760
character.--general,1,8761
remote,1,8762
inference,1,8763
tires,1,8764
endurance,1,8765
man;--or,1,8766
bar,1,8767
more;--they,1,8768
usual--a,1,8769
evil--but,1,8770
casements,1,8771
mustered,1,8772
apple-tarts,1,8773
doubtingly,1,8774
fearfully,1,8775
well-grown,1,8776
indulgent--especially,1,8777
talking--strawberries,1,8778
like--but,1,8779
humph,1,8780
slope,1,8781
en,1,8782
humane,1,8783
unequivocally,1,8784
utmost.--she,1,8785
pianoforte--a,1,8786
her--nothing,1,8787
superior.--his,1,8788
impolite,1,8789
aunt.--the,1,8790
despise,1,8791
inebriety,1,8792
cabinets,1,8793
multiplicity,1,8794
suit.--a,1,8795
matter.--ha,1,8796
imposing,1,8797
fills,1,8798
hospitable,1,8799
indistinct,1,8800
transplanted,1,8801
"wife.--""my",1,8802
unspent,1,8803
silversmith,1,8804
time--tiresome,1,8805
said--i,1,8806
detailed,1,8807
magnified,1,8808
performer,1,8809
corroborating,1,8810
i'd,1,8811
frank;--it,1,8812
discrimination,1,8813
indeed!--you,1,8814
leave'--something,1,8815
lateness,1,8816
yourself.--to,1,8817
delineated,1,8818
assent)--do,1,8819
fidget,1,8820
stale,1,8821
"letter.--""oh",1,8822
of.--the,1,8823
distinction.--emma,1,8824
"jane!""--and",1,8825
verbal,1,8826
medicine,1,8827
mornings,1,8828
alarmed--she,1,8829
heart-felt,1,8830
impulse,1,8831
teased,1,8832
landscapes,1,8833
nothing--for,1,8834
suffice,1,8835
fashioned,1,8836
days.--mr,1,8837
jane--that,1,8838
ladies--married,1,8839
aspired,1,8840
tete-a-tete--they,1,8841
sacrificing,1,8842
mutterings,1,8843
reign,1,8844
shops,1,8845
proudly,1,8846
morning-room,1,8847
province,1,8848
balls?--was,1,8849
extinction,1,8850
villain,1,8851
sitters-by,1,8852
then--she,1,8853
out!--she,1,8854
clamorous,1,8855
shifts,1,8856
heavens!--what,1,8857
thought--but,1,8858
moderate-sized,1,8859
"glow--""to",1,8860
"myself,--that",1,8861
arrear,1,8862
indeed!--that,1,8863
battle,1,8864
absences,1,8865
exteriors,1,8866
presumptuous,1,8867
engaged.--it,1,8868
smith!--oh!--i,1,8869
vanity-baits,1,8870
perplexing,1,8871
severity,1,8872
apple-dumplings,1,8873
walk.--the,1,8874
see--at,1,8875
omitting,1,8876
closet,1,8877
backward,1,8878
purest,1,8879
vowed,1,8880
sake--be,1,8881
lately.--i,1,8882
dissatisfaction,1,8883
stipulate,1,8884
irresistibly,1,8885
sufferable,1,8886
milmans,1,8887
perry?--has,1,8888
estimated,1,8889
invention,1,8890
figure!--and,1,8891
"knightley--""i",1,8892
understanding--really,1,8893
outwardly,1,8894
roasted,1,8895
contemplating,1,8896
referring,1,8897
nonsenses,1,8898
deprived,1,8899
sight.--oh,1,8900
boil,1,8901
eight-and-thirty,1,8902
heat--he,1,8903
intermission,1,8904
daughter--who,1,8905
"here,--probably",1,8906
"emma.--""i",1,8907
me!--it,1,8908
well--as,1,8909
attentions.--he,1,8910
mine.--she,1,8911
terrors,1,8912
redeem,1,8913
recovered?--do,1,8914
no--how,1,8915
adair,1,8916
horsewoman?--pleasant,1,8917
sphere,1,8918
wiltshire,1,8919
do;--miss,1,8920
knee,1,8921
acquainted--they,1,8922
standard,1,8923
directly--i,1,8924
distrust.--on,1,8925
behaviour!--well,1,8926
judges,1,8927
story.--robert,1,8928
discontent,1,8929
anxiety--he,1,8930
well.--i,1,8931
fetching,1,8932
particularity,1,8933
retort,1,8934
probable--still,1,8935
wasted,1,8936
ranks,1,8937
carriage-horses,1,8938
feelings?--i,1,8939
environs,1,8940
indescribable,1,8941
pitcher,1,8942
repressing,1,8943
impair.--perhaps,1,8944
unquestionably,1,8945
befriended,1,8946
guidable,1,8947
tradesman,1,8948
remarks,1,8949
confidantes,1,8950
dictated,1,8951
away--and,1,8952
administer,1,8953
institute,1,8954
ostentation,1,8955
instinctive,1,8956
fire!--i,1,8957
equivocation,1,8958
accomplishments,1,8959
chose;--and,1,8960
insight,1,8961
michaelmas,1,8962
prefers,1,8963
adieus,1,8964
vicinity,1,8965
it;--if,1,8966
satisfied.--let,1,8967
conundrums,1,8968
"me,--me",1,8969
"knightley.--""emma",1,8970
indignity,1,8971
self-interest,1,8972
superior--no,1,8973
fellow!--sad,1,8974
reprehension,1,8975
intreat,1,8976
independence!--at,1,8977
eighth,1,8978
described--it,1,8979
flavour,1,8980
house--and,1,8981
oppressive,1,8982
wrong--and,1,8983
predicament,1,8984
tittle-tattle,1,8985
retrospect,1,8986
spirit.--if,1,8987
her.--have,1,8988
efficacy,1,8989
fairfax--and,1,8990
ridicule,1,8991
perhaps--and,1,8992
fashionable,1,8993
renting,1,8994
confound,1,8995
them;--the,1,8996
tremor,1,8997
depression,1,8998
wish--stay,1,8999
absurdity,1,9000
window-curtain,1,9001
acquiesced,1,9002
contemplation,1,9003
good--there,1,9004
flatterers?--does,1,9005
pack,1,9006
awoke,1,9007
obstinate,1,9008
quickened,1,9009
mouth--i,1,9010
obstacle,1,9011
rushed,1,9012
is--no,1,9013
agreement,1,9014
dreadful!--exactly,1,9015
"spoke--""i",1,9016
acquitted,1,9017
emma.--you,1,9018
looks.--i,1,9019
discordancies,1,9020
otways.--not,1,9021
grown-up,1,9022
persuasions,1,9023
exchanging,1,9024
relented,1,9025
flourishing,1,9026
occurrence:--the,1,9027
return!--i,1,9028
"smiling--""and",1,9029
lacing,1,9030
fence,1,9031
milder,1,9032
wakefield,1,9033
envy.--you,1,9034
desire,1,9035
doubt--putting,1,9036
packet,1,9037
unfelt,1,9038
tea-visit,1,9039
d'ostalis,1,9040
recantation,1,9041
plainer,1,9042
whim,1,9043
worry,1,9044
father?--when,1,9045
it_.--this,1,9046
acquire,1,9047
stars,1,9048
letter-boy,1,9049
transaction,1,9050
reconciliation.--he,1,9051
amounted,1,9052
house!--how,1,9053
chambers,1,9054
permit,1,9055
perhaps--i,1,9056
disagreeables,1,9057
churchills--or,1,9058
mortifications,1,9059
be.--now,1,9060
three-and-twenty--a,1,9061
deriving,1,9062
anticipated--which,1,9063
announce--but,1,9064
ring,1,9065
foot-pace,1,9066
suffered.--pilfering,1,9067
vindicated,1,9068
arthur!--how,1,9069
impartial,1,9070
extremely--thought,1,9071
her--on,1,9072
leisure--i,1,9073
stare,1,9074
abbey!--oh,1,9075
gentlemen's,1,9076
excites,1,9077
stealth,1,9078
no--what,1,9079
inconveniences,1,9080
clergyman,1,9081
surprized;--very,1,9082
